,0
1918,https://www.patheos.com/blogs/quillofthegoddess/2017/10/message-elder-aries-moon/
1919,https://www.patheos.com/blogs/fourfaces/2019/01/book-review-against-the-gods-by-john-d-currid/
1920,https://www.patheos.com/blogs/voxnova/2018/12/31/an-old-millennial-unlearning-entitlement/
1921,https://www.patheos.com/blogs/fromacommonwell/2019/01/a-domestic-cult-in-gaelic-polytheism/
1922,https://www.patheos.com/blogs/shalominthecity/2017/07/there-are-no-white-hats-here-mondays-manifesto-2/
1923,https://www.patheos.com/blogs/askangus/2017/10/ask-angus-38-a-web-of-indigenous-jolly-ranchers/
1924,https://www.patheos.com/blogs/perchanceperpetuity/2017/03/compassion-prisoners-lenten-season/
1925,https://www.patheos.com/blogs/ecperson/2019/03/27/fiat-mihi-secundum-verbum-tuum-on-the-crisis-of-my-annunciation-spirituality/
1926,https://www.patheos.com/blogs/rebariley/2016/11/the-americaiskind-challenge-day-29/
1927,https://www.patheos.com/blogs/companionsonthejourney/2019/02/mantra-gayatri/
1928,https://www.patheos.com/blogs/steelmagnificat/2019/04/8215/
1929,https://www.patheos.com/blogs/rebariley/2017/04/3-5-books-saved-suicide/
1930,https://www.patheos.com/blogs/blackwhiteandgray/2016/04/using-critical-realism-to-teach-the-fundamentals-of-sociological-research-for-practitioners/
1931,https://www.patheos.com/blogs/erickaandersen/2018/04/samantha-bee-joke-about-mike-pences-personal-hell-is-completely-inaccurate/
1932,https://www.patheos.com/blogs/freedhearts/2018/03/15/listening/
1933,https://www.patheos.com/blogs/singod/2019/01/jihadists-look-islamic-extremism/
1934,https://www.patheos.com/blogs/philfoxrose/2014/10/there-is-no-other-the-radical-message-of-st-francis-in-jon-sweeneys-new-book/
1935,https://www.patheos.com/blogs/translatingworlds/2018/09/temple-publicity-and-public-information-tips/
1936,https://www.patheos.com/blogs/panmankey/2019/03/loki-personal-gnosis/
1937,https://www.patheos.com/blogs/blinkyandsal/2019/03/2695/
1938,https://www.patheos.com/blogs/spiritualitychannelseries/2017/08/find-congregation-one/
1939,https://www.patheos.com/blogs/thinkingrationally/2019/01/a-hole-philosopher-vs-person-in-love/
1940,https://www.patheos.com/blogs/bethanyanderson/2013/12/my-spiritual-pilgrimage/
1941,https://www.patheos.com/blogs/adamantinemuse/2018/04/beltane-hekate-goddess-of-the-sacred-pole/
1942,https://www.patheos.com/blogs/cracksinpomo/2019/02/gold-within-the-mud-new-post-at-ep/
1943,https://www.patheos.com/blogs/sheilaqualls/2019/04/can-a-broken-marriage-be-fixed/
1944,https://www.patheos.com/blogs/thecatholicworkingmother/2019/02/learned-year-stay-at-home-mom/
1945,https://www.patheos.com/blogs/christiandemocracy/2019/02/the-value-of-motherhood/
1946,https://www.patheos.com/blogs/pilgrimsroadtrip/2017/05/shavuot-pentecost/
1947,https://www.patheos.com/blogs/shatteringparadigms/2019/04/a-healthy-white-racial-identity/
1948,https://www.patheos.com/blogs/mariadixonhall/2016/12/269/
1949,https://www.patheos.com/blogs/rebariley/2016/11/the-americaiskind-challenge-day-28/
1950,https://www.patheos.com/blogs/sacrednaturalism/2016/03/steps-anyone-can-take-to-unify-and-change-the-world/
1951,https://www.patheos.com/blogs/seekingshanti/2017/10/light-diwali-lamp-for-dharma/
1952,https://www.patheos.com/blogs/wakeupcall/2019/03/the-6-keys-to-caring-for-your-soul/
1953,https://www.patheos.com/blogs/conventionofstates/2018/07/new-to-the-convention-of-states-check-out-our-intro-webinar-for-all-you-need-to-know/
1954,https://www.patheos.com/blogs/blackwhiteandgray/2016/04/the-eric-walsh-test/
1955,https://www.patheos.com/blogs/rhemedia/2013/12/how-to-know-what-to-give-at-christmas/
1956,https://www.patheos.com/blogs/bornagaincatholic/2018/06/lessons-learned-from-false-allegations-against-a-cardinal/
1957,https://www.patheos.com/blogs/jewishvoices/2018/11/after-pittsburgh-darkness-and-light-at-the-airport-noah-lawrence-tree-of-life/
1958,https://www.patheos.com/blogs/thefont/2018/12/mary-and-metoo1079/
1959,https://www.patheos.com/blogs/adrianwarnock/2018/10/why-are-you-so-afraid-jesus/
1960,https://www.patheos.com/blogs/brotherrichard/2017/01/why-i-am-proud-trumps-inauguration/
1961,https://www.patheos.com/blogs/akramsrazor/2014/03/the-not-so-strange-resilience-of-takfarism/
1962,https://www.patheos.com/blogs/adrianwarnock/2018/12/top-posts-in-2018/
1963,https://www.patheos.com/blogs/samudra/2018/07/pulling-photo-nikki-haley-hindu-swastika-reuters-failed-journalists/
1964,https://www.patheos.com/blogs/thetoolshed/2017/08/transhumanism/
1965,https://www.patheos.com/blogs/mysticpost/2019/01/03/taylor-marshal-wrong-on-consecration-of-russia-evidence-now-overwhelming-rise-of-christianity-in-russia-the-story-of-our-times/
1966,https://www.patheos.com/blogs/samudra/2018/06/swimming-in-the-great-lakes-is-a-sacred-spiritual-experience/
1967,https://www.patheos.com/blogs/faithforward/2018/06/rev-jennifer-butler-why-im-going-to-the-border/
1968,https://www.patheos.com/blogs/miraclegirl/2018/02/atheists-putzes-too-lawrence-krauss-teachable-moment/
1969,https://www.patheos.com/blogs/rebariley/2017/05/35th-birthday-wish-35000-acts-kindness/
1970,https://www.patheos.com/blogs/spiritualitychannelseries/2017/08/journaling-path-spirituality/
1971,https://www.patheos.com/blogs/someassemblyrequired/2019/04/who-is-that-mom/
1972,https://www.patheos.com/blogs/tippling/2019/04/05/atp-interviews-jonathan-burrello-on-comedy-cartoons-religion-and-politics-and-pentencostalism/
1973,https://www.patheos.com/blogs/faithwithwisdom/2017/02/christian-hypocrites-atheist-better/
1974,https://www.patheos.com/blogs/themuslimmonad/2018/05/hello-world/
1975,https://www.patheos.com/blogs/aliciacrosby/2018/05/birthdays-sabbatical-and-patreon-oh-my/
1976,https://www.patheos.com/blogs/scatteringsunshine/2018/08/i-seen-heaven/
1977,https://www.patheos.com/blogs/islamahmadiyya/2018/04/the-messiah-has-come-to-reveal-the-truth-two-remarkable-bonds-between-world-religions/
1978,https://www.patheos.com/blogs/thoughtfulpastor/2019/02/25/gc2019-sleepless-grieving-night-conservative-takeover/
1979,https://www.patheos.com/blogs/theinnerroom/2016/11/rescuing-small-and-huddling-things-from-adversarial-protectiveness/
1980,https://www.patheos.com/blogs/personalislam/2018/02/muslim-atheist-friends-peacefully-engage-muslim-dissenters/
1981,https://www.patheos.com/blogs/anxiousbench/2019/04/1965-the-year-that-changed-americas-religious-history/
1982,https://www.patheos.com/blogs/markdroberts/2018/05/14/why-i-dont-like-work-life-balance-either/
1983,https://www.patheos.com/blogs/scatteringsunshine/2018/07/what-are-social-skills/
1984,https://www.patheos.com/blogs/slowchurch/2015/02/23/two-slow-church-related-ebooks-on-sale-now/
1985,https://www.patheos.com/blogs/fortheloveofgod/2018/08/chinas-beleaguered-muslims/
1986,https://www.patheos.com/blogs/thehighcalling/2015/08/dad-said-i-could/
1987,https://www.patheos.com/blogs/viviannecrowley/2016/09/equinox-greetings-from-spring-in-the-south-to-fall-in-the-north/
1988,https://www.patheos.com/blogs/bythepalemoonlight/2018/08/warlock/
1989,https://www.patheos.com/blogs/peculiarpeople/2018/10/to-the-people-defending-the-churchs-decision-to-ditch-the-mormon-nickname/
1990,https://www.patheos.com/blogs/godlessindixie/2019/03/12/captain-marvel-and-the-evangelical-male-ego/
1991,https://www.patheos.com/blogs/marilynmcentyre/2017/04/prayer-is-a-place/
1992,https://www.patheos.com/blogs/raceandgrace/2019/03/justice-and-the-innocence-of-maga-love-what-does-jussie-smolletts-indictment-prove/
1993,https://www.patheos.com/blogs/jewishvoices/2019/03/haman-jews-muslims-anti-semitism-islamophobia-racism-purim/
1994,https://www.patheos.com/blogs/notesfromthetemple/2017/12/outdated-roles-play/
1995,https://www.patheos.com/blogs/hijabihandshaker/2018/08/dealing-with-anxiety/
1996,https://www.patheos.com/blogs/kimberlystover/2018/03/27/the-gift-of-easter-jesus-gave-us-the-holy-spirit-not-the-bible/
1997,https://www.patheos.com/blogs/doubletoilandresist/2019/02/no-john-oliver-not-all-psychics-are-frauds/
1998,https://www.patheos.com/blogs/luminousliving/2016/08/the-power-of-being-yourself/
1999,https://www.patheos.com/blogs/sheilaqualls/2019/03/should-you-share-relationship-problems-with-friends/
2000,https://www.patheos.com/blogs/ilchilee/2018/11/14/start-meditating-today-if-you-care-about-your-brain/
2001,https://www.patheos.com/blogs/bethanyanderson/2018/06/north-korea-and-our-christian-witness/
2002,https://www.patheos.com/blogs/panmankey/2019/04/dont-tell-others-they-arent-pagan/
2003,https://www.patheos.com/blogs/aidankelly/2017/07/as-if-the-earth-were-hollow/
2004,https://www.patheos.com/blogs/throughcatholiclenses/2019/03/arguments-against-a-germ-line-editing-moratorium-fail/
2005,https://www.patheos.com/blogs/opentablejudaism/2017/03/03/jewish-social-vision-jewish-theology-pt-vi/
2006,https://www.patheos.com/blogs/professionoffaith/2016/10/an-emotional-savings-account/
2007,https://www.patheos.com/blogs/starandsnake/2019/02/connecting-at-pagan-conventions/
2008,https://www.patheos.com/blogs/intentionalinsights/2018/08/when-truth-isnt-truth/
2009,https://www.patheos.com/blogs/theliterarypapist/2018/10/why-the-church-needs-women-everywhere/
2010,https://www.patheos.com/blogs/geneveith/2019/04/christian-realism/
2011,https://www.patheos.com/blogs/sarahoverthemoon/2016/07/franklin-graham-donald-trump/
2012,https://www.patheos.com/blogs/faithandfinance/2018/11/16/envelopes-the-glue-that-holds-your-budget-together/
2013,https://www.patheos.com/blogs/starandsnake/2019/04/every-man-and-every-woman-is-a-star/
2014,https://www.patheos.com/blogs/jacoblupfer/2017/12/advent-music-w-links-videos/
2015,https://www.patheos.com/blogs/erickaandersen/2018/04/why-being-available-matters-as-a-christian/
2016,https://www.patheos.com/blogs/wendymurray/2017/10/the-catholic-who-paved-the-way-for-martin-luthers-reform/
2017,https://www.patheos.com/blogs/blamelesssky/2017/05/atheism-led-feminism/
2018,https://www.patheos.com/blogs/pickledpencil/2016/11/put-up-your-tree-and-look-to-the-future/
2019,https://www.patheos.com/blogs/timwright/2016/12/grandpas-christmas-prayer-grandsons/
2020,https://www.patheos.com/blogs/thoughtfulpastor/2019/02/26/hypocrisy-exposed-gay-sex-sin-cadre/
2021,https://www.patheos.com/blogs/voxnova/2019/03/07/woe-to-you-who-are-rich-woe-to-me/
2022,https://www.patheos.com/blogs/hearthandhome/2017/10/sex-marriage-absolutely-vital/
2023,https://www.patheos.com/blogs/zackhunt/2019/03/the-2019-american-jesus-madness-champion-is/
2024,https://www.patheos.com/blogs/thinkingrationally/2019/03/self-care-and-awareness/
2025,https://www.patheos.com/blogs/fortheloveofgod/2018/05/to-fast-or-not-to-fast/
2026,https://www.patheos.com/blogs/aconvergenceofthought/2018/04/hello-world/
2027,https://www.patheos.com/blogs/kimberlystover/2018/03/19/goodbye-god-final-letter-god-used-believe/
2028,https://www.patheos.com/blogs/faithonthecouch/2019/02/how-we-can-make-our-anger-result-in-action/
2029,https://www.patheos.com/blogs/irreverin/2019/03/we-just-want-the-guns-back-new-zealands-brave-response-to-terror-and-what-the-u-s-can-learn/
2030,https://www.patheos.com/blogs/spiritchatter/2017/07/jacobs-ladder/
2031,https://www.patheos.com/blogs/divergence/2019/01/18/evangelism-as-deception/
2032,https://www.patheos.com/blogs/faithchelsen/2017/12/another-open-letter-to-nikki-haley-madam-ambassador-apply-your-israel-common-sense-justice-to-south-sudan/
2033,https://www.patheos.com/blogs/unfundamentalistchristians/2017/09/no-non-profit-not-ministry/
2034,https://www.patheos.com/blogs/rogereolson/2019/03/why-process-theology-is-an-alternative-to-christianity/
2035,https://www.patheos.com/blogs/merebreath/2017/01/04/abilifying/
2036,https://www.patheos.com/blogs/ecperson/2019/04/04/third-world-studies-questions-the-very-social-formations-that-enable-the-study-of-religion-with-melissa-borja-on-the-anxious-bench/
2037,https://www.patheos.com/blogs/spiritualitywithinaddictionandrecovery/2019/01/a-quest-for-wholeness/
2038,https://www.patheos.com/blogs/notalonespecialneedsparenting/2019/02/best-practices-of-refreshed-special-needs-moms/
2039,https://www.patheos.com/blogs/thefont/2016/08/talking-to-my-daughters-about-hilary-clinton/
2040,https://www.patheos.com/blogs/jappersandjanglers/2019/03/christianity-and-christchurch/
2041,https://www.patheos.com/blogs/justonething/2017/04/a-fictive-flight-above-real-mars/
2042,https://www.patheos.com/blogs/seekingshanti/2017/04/peace-justice-seeking-shanti-promoting-dharma/
2043,https://www.patheos.com/blogs/christopherdcunningham/2019/03/possible-copycat-arson-target-the-church-of-jesus-christ-twice/
2044,https://www.patheos.com/blogs/throughbrokenroses/2018/08/20/what-sex-abuse-is-about/
2045,https://www.patheos.com/blogs/hijabihandshaker/2018/07/lebanese-diaspora-and-tourism-the-treasures-of-lebanon/
2046,https://www.patheos.com/blogs/altmuslim/2018/10/are-muslims-willing-to-travel-the-road-to-religious-modernity/
2047,https://www.patheos.com/blogs/activisttheology/2017/10/living-tyranny-now/
2048,https://www.patheos.com/blogs/radicalchristianmillennial/2017/10/free-speech-illusion-leftists-silence/
2049,https://www.patheos.com/blogs/opentablejudaism/2017/02/21/source-goddivinity-jewish-theology-pt-iii/
2050,https://www.patheos.com/blogs/splitthemoon/2014/10/serial-episodes-1-2-the-alibi-mystery-and-dating-on-the-dl/
2051,https://www.patheos.com/blogs/theluckyones/2019/02/podcast-ch-2-your-flimsy-little-beef-balloon/
2052,https://www.patheos.com/blogs/wheelsfaith/2016/06/the-real-400-pound-gorilla-in-the-room/
2053,https://www.patheos.com/blogs/faithwithwisdom/2017/02/god-decide-super-bowl/
2054,https://www.patheos.com/blogs/faithwalkers/2017/11/make-like-lazarus-marriage-read-mark-youngkin/
2055,https://www.patheos.com/blogs/sarahoverthemoon/2016/06/james-dobson-orlando-lgbtq/
2056,https://www.patheos.com/blogs/muslimagorist/2014/07/bitcoin-zakat-to-afghanistan/
2057,https://www.patheos.com/blogs/slacktivist/2019/04/08/in-the-spring-an-independent-contractors-fancy-turns-to-thoughts-of-taxes/
2058,https://www.patheos.com/blogs/marilynmcentyre/2017/04/evils-done-behalf/
2059,https://www.patheos.com/blogs/chartingchurchleadership/2015/11/our-model-for-leadership-is-a-pagan-prostitute/
2060,https://www.patheos.com/blogs/christopherdcunningham/2019/03/note-on-new-zealand-and-religious-freedom/
2061,https://www.patheos.com/blogs/thiskindacontemplativelife/2019/04/562/
2062,https://www.patheos.com/blogs/uncommongodcommongood/2019/03/is-our-society-blind-deaf-and-dumb-on-disabilities/
2063,https://www.patheos.com/blogs/hawthorneandtherose/2019/04/reinventing-the-wheel-a-modern-folk-witchs-take-on-the-wheel-of-the-year/
2064,https://www.patheos.com/blogs/theatheistandthepastor/2017/05/science-guy-draws-controversy-from-deniers/
2065,https://www.patheos.com/blogs/chargedbythegoddess/2019/03/five-stages-of-witchcamp-withdrawal/
2066,https://www.patheos.com/blogs/projectawaken/2015/06/on-breathing/
2067,https://www.patheos.com/blogs/yourwisebrain/2012/01/empty-the-cup/
2068,https://www.patheos.com/blogs/hearthandhome/2017/10/really-change-world-yes-effect-answer/
2069,https://www.patheos.com/blogs/unfundamentalistchristians/2017/10/discovering-biblical-truths/
2070,https://www.patheos.com/blogs/troublerofisrael/2019/01/god-calls-masculinity-very-good-lets-stop-caricaturing-it/
2071,https://www.patheos.com/blogs/starlight/2019/02/mercury-retrograde-when-hermes-travels-the-underworld/
2072,https://www.patheos.com/blogs/faithonthecouch/2019/02/how-to-build-sustainable-happiness-in-our-every-day-lives/
2073,https://www.patheos.com/blogs/hearthandhome/2017/10/4-reasons-christian-parents-let-kids-play-airsoft-rifles/
2074,https://www.patheos.com/blogs/imagochristi/2015/09/christianity-yet-lives/
2075,https://www.patheos.com/blogs/catholicauthenticity/2019/03/8-ways-catholics-may-enable-domestic-abuse/
2076,https://www.patheos.com/blogs/thiskindacontemplativelife/2019/02/should-our-spiritual-practices-spark-joy/
2077,https://www.patheos.com/blogs/secularoutpost/2019/04/06/belief-in-miracles-part-1-summary/
2078,https://www.patheos.com/blogs/deaconsbench/2019/04/what-about-the-widows-of-deacons/
2079,https://www.patheos.com/blogs/sacrednaturalism/2016/09/evolutionary-well-being/
2080,https://www.patheos.com/blogs/oldthingsnew/2019/03/into-the-bizarre-transfiguring-the-last-week-of-ordinary-time/
2081,https://www.patheos.com/blogs/centered/2015/03/vocation-calling-jeff-rogers/
2082,https://www.patheos.com/blogs/seventyfacesoftorah/2019/03/making-space-for-mystery/
2083,https://www.patheos.com/blogs/duffy/2015/04/80s-free-range-childhood-was-not-the-same-as-50s-childhood/
2084,https://www.patheos.com/blogs/christianpiatt/2017/10/dont-trust-congress/
2085,https://www.patheos.com/blogs/yearofpolygamy/2017/11/short-creek-christmas-can-help/
2086,https://www.patheos.com/blogs/brotherrichard/2016/08/vice-photos-from-the-opening-ken-hams-creationist-ark-encounter/
2087,https://www.patheos.com/blogs/freedhearts/2018/03/29/easy-test/
2088,https://www.patheos.com/blogs/rolltodisbelieve/2019/04/08/dd-gains-popularity-again-lsp-85/
2089,https://www.patheos.com/blogs/onedegreetoanother/2018/10/friendship/
2090,https://www.patheos.com/blogs/intentionalinsights/2018/08/how-to-avoid-business-disasters-with-behavioral-science/
2091,https://www.patheos.com/blogs/mindfulchristianitytoday/2019/03/meditation-just-do-it/
2092,https://www.patheos.com/blogs/nbamuslims/2019/02/01/black-muslim-storytellers-event-at-new-york-university/
2093,https://www.patheos.com/blogs/theliturgicaltheologian/2017/07/08/your-guide-to-weekend-reading-july-8/
2094,https://www.patheos.com/blogs/ilchilee/2018/12/26/how-to-use-your-senses-to-awaken-your-brain/
2095,https://www.patheos.com/blogs/everydayethics/2017/03/pascals-wager-argument-gods-existence/
2096,https://www.patheos.com/blogs/adrianwarnock/2018/10/jesus-commands-trust-fear-me/
2097,https://www.patheos.com/blogs/professionoffaith/2016/08/al-roker-is-the-bomb/
2098,https://www.patheos.com/blogs/astrology/2017/07/doctor-casts-woman-internet-loses/
2099,https://www.patheos.com/blogs/faithandfinance/2018/09/21/how-healthy-boundaries-make-healthy-relationships-and-finances/
2100,https://www.patheos.com/blogs/seventyfacesoftorah/2019/04/reverence-for-the-wondrous-life-force/
2101,https://www.patheos.com/blogs/thefont/2018/10/belief-and-knowledge/
2102,https://www.patheos.com/blogs/theglobalcatholicreview/2019/01/derrotando-al-diablo-que-hay-detras-del-boom-global-del-exorcismo/
2103,https://www.patheos.com/blogs/fourfaces/2018/10/sauls-first-failure/
2104,https://www.patheos.com/blogs/rationalsufi/2018/05/353/
2105,https://www.patheos.com/blogs/thenakedjesus/2018/02/the-conservative-red-letter-jesus/
2106,https://www.patheos.com/blogs/secularvoices/2018/12/28/busted-good-news-club-promoting-principal-charged-with-stealing-from-mentally-disabled-student/
2107,https://www.patheos.com/blogs/teaaddictedwitch/2019/03/ableism-magic-witchcraft/
2108,https://www.patheos.com/blogs/zhoag/2018/08/12/your-prodigal-son/
2109,https://www.patheos.com/blogs/marilynmcentyre/2017/04/stations-of-the-cross/
2110,https://www.patheos.com/blogs/daylightatheism/2019/03/islamic-jihads-and-jewish-pogroms/
2111,https://www.patheos.com/blogs/radicalchristianmillennial/2017/11/louis-ck-sexual-abuse-confirmed/
2112,https://www.patheos.com/blogs/thegraffitiwall/2016/09/green-stacks-not-blue-lives-cause-dallas-pd-exit/
2113,https://www.patheos.com/blogs/noprizefromgod/2017/12/the-knights-of-wren-day/
2114,https://www.patheos.com/blogs/adrianwarnock/2019/03/brexit-a-way-out/
2115,https://www.patheos.com/blogs/kacealexander/2018/08/search-for-self/
2116,https://www.patheos.com/blogs/blackwhiteandgray/2016/04/incorporating-critical-realism-into-research-methods-classes/
2117,https://www.patheos.com/blogs/samrocha/2017/05/book-release-tell-something-beautiful-sam-rocha/
2118,https://www.patheos.com/blogs/ahappymedium/2019/03/full-moon-oracle/
2119,https://www.patheos.com/blogs/adamantinemuse/2018/10/the-dead-the-goddess-hekate/
2120,https://www.patheos.com/blogs/heartfelt/2018/06/intimacy-in-ramadan-how-can-we-eat-pray-sleep-and-be-intimate-in-ramadan-2/
2121,https://www.patheos.com/blogs/filmchat/2019/04/mary-magdalene-the-producers-and-screenwriters-interview-round-up.html/
2122,https://www.patheos.com/blogs/jonathanwilsonhartgrove/2015/01/racialjusticeepiphany-the-lord-will-raise-a-prophet/
2123,https://www.patheos.com/blogs/pagantama/2019/04/07/pagan-shinto-news-new-japanese-era-name-draws-attention-to-shinto-shrine/
2124,https://www.patheos.com/blogs/agora/2019/04/the-corner-crone-spellwork-and-ethics/
2125,https://www.patheos.com/blogs/rhemedia/2013/12/last-minute-gift-idea-why-not-give-the-gift-of-generous-love/
2126,https://www.patheos.com/blogs/laughingindisbelief/2019/04/there-arent-windmills-in-heaven-states-trumps-spiritual-advisor/
2127,https://www.patheos.com/blogs/hispanicevangelicalsandthelambsagenda/2017/02/hispanic-students-key-americas-future/
2128,https://www.patheos.com/blogs/opentablejudaism/2017/03/12/hard-soft-theism-reality-godgods/
2129,https://www.patheos.com/blogs/theliterarypapist/2019/02/at-home-in-the-world-in-the-era-of-climate-change-petrarch/
2130,https://www.patheos.com/blogs/marilynmcentyre/2017/04/imitation-of-christ/
2131,https://www.patheos.com/blogs/anotherbreedoffaith/2018/10/nothing-matters-part-5-a-new-place-among-the-stars/
2132,https://www.patheos.com/blogs/themormonpolitico/2017/12/mia-love-is-running-scared/
2133,https://www.patheos.com/blogs/centered/2015/03/cupcakes-cause-margo-engberg-pinkabella/
2134,https://www.patheos.com/blogs/preventingrace/2019/04/10/untie-those-expensive-shoes-and-drop-that-ball/
2135,https://www.patheos.com/blogs/spiritualityandconsciousness/2018/10/five-physical-senses/
2136,https://www.patheos.com/blogs/carynriswold/2017/03/community-re-imagining-faithful-justice/
2137,https://www.patheos.com/blogs/protestprotest/2019/03/moral-equivocation-with-trump-and-lincoln/
2138,https://www.patheos.com/blogs/secularcinephile/2019/03/i-am-not-a-witch-feminist-tragicomedy-from-southern-africa/
2139,https://www.patheos.com/blogs/reelfaith/2019/04/sight-and-sound-theater-presents-noah-on-the-big-screen.html/
2140,https://www.patheos.com/blogs/clippityclip/2017/06/happy-birthday-america-muppets/
2141,https://www.patheos.com/blogs/witchesandwine/2018/08/witchcraft-is-gloriously-mundane/
2142,https://www.patheos.com/blogs/revealingyourluminessence/2015/04/unconditional-love-is-not-enabling-2/
2143,https://www.patheos.com/blogs/wakeupcall/2019/04/6-steps-to-realizing-the-christ-consciousness-within-you/
2144,https://www.patheos.com/blogs/ordinarymystic/2019/04/shakers-as-mystics/
2145,https://www.patheos.com/blogs/revealingyourluminessence/2016/02/what-if-today-were-it/
2146,https://www.patheos.com/blogs/orthodoxyincommunionwithrome/2019/03/prosperity-gospel-vs-living-within-ones-means/
2147,https://www.patheos.com/blogs/aidankelly/2018/08/an-overview-of-my-life-and-the-craft/
2148,https://www.patheos.com/blogs/soapboxredemption/2018/10/indianapolis-book-tour-with-adam-lee/
2149,https://www.patheos.com/blogs/whiskeypreacher/2016/11/awmtppodcast-interview-terry-shanks/
2150,https://www.patheos.com/blogs/adamantinemuse/2018/03/development-of-the-wisdom-goddess/
2151,https://www.patheos.com/blogs/clintschnekloth/2019/03/a-public-letter-to-my-conference-of-bishops-and-the-elca-church-council-concerning-trustworthy-stewards/
2152,https://www.patheos.com/blogs/scatteringsunshine/2018/09/trump-circus-continues/
2153,https://www.patheos.com/blogs/christopherdcunningham/2019/02/how-the-church-handles-sexual-abuse/
2154,https://www.patheos.com/blogs/davidhenson/2016/05/keep-christianity-weird-trinity-mermaids-ufos-and-holy-strangeness/
2155,https://www.patheos.com/blogs/radicalchristianmillennial/2017/12/productivity-wages-profit-decline-rate-marx/
2156,https://www.patheos.com/blogs/emergentvillage/2017/11/my-body-and-my-faith/
2157,https://www.patheos.com/blogs/muslimagorist/2013/05/why-palestine-needs-bitcoin/
2158,https://www.patheos.com/blogs/mercynotsacrifice/2019/02/19/honest-questions-for-traditionalist-methodists-on-the-eve-of-our-apocalypse/
2159,https://www.patheos.com/blogs/schaeffersghost/2019/03/city-of-bones-still-has-life-in-it/
2160,https://www.patheos.com/blogs/theliterarypapist/2019/02/the-catholic-case-for-student-loan-forgiveness/
2161,https://www.patheos.com/blogs/merechrisianity/2018/08/is-it-okay-to-be-mad-at-god/
2162,https://www.patheos.com/blogs/oikonomia/2016/11/help-people-not-banks-reflections-on-the-2016-nobel-prize-in-economics/
2163,https://www.patheos.com/blogs/merechrisianity/2018/09/the-need-for-a-purple-church-why-the-body-of-christ-isnt-democrat-or-republican/
2164,https://www.patheos.com/blogs/faithforward/2019/03/yeondan-korean-american-immigrant-family-theology/
2165,https://www.patheos.com/blogs/aliciacrosby/2018/06/writing-my-vision-and-making-it-plain/
2166,https://www.patheos.com/blogs/susanwright/2019/03/baby-steps-trump-administration-awards-funds-to-crisis-pregnancy-centers/
2167,https://www.patheos.com/blogs/thecatholicworkingmother/2019/03/difference-grave-mortal-sin/
2168,https://www.patheos.com/blogs/faithshift/2017/11/10-things-remember-youre-healing-faith-shifts/
2169,https://www.patheos.com/blogs/camelswithhammers/2017/07/considered-catholicism-sufficiently/
2170,https://www.patheos.com/blogs/holywrit/2018/07/its-only-impossible-until-its-done/
2171,https://www.patheos.com/blogs/holywrit/2018/02/psalms/
2172,https://www.patheos.com/blogs/markmeckler/2018/07/shock-9th-circuit-backs-right-to-carry-firearms-in-public/
2173,https://www.patheos.com/blogs/shatteringparadigms/2019/03/when-will-the-shooting-start/
2174,https://www.patheos.com/blogs/thegraffitiwall/2016/09/what-ruby-bridges-can-teach-us-about-racism-56-years-later/
2175,https://www.patheos.com/blogs/agora/2019/04/parenting-the-divine-magical-parenting-emergencies/
2176,https://www.patheos.com/blogs/kateohare/2019/03/faith-filthy-rich-mcraney-maclachlan-heaton/
2177,https://www.patheos.com/blogs/ecopreacher/2019/03/iraq-war-sermon-16-years-later/
2178,https://www.patheos.com/blogs/theinnerroom/2016/08/seeking-identity/
2179,https://www.patheos.com/blogs/markmeckler/2018/07/top-tennessee-dem-party-official-calls-trump-voters-idiots-refuses-to-reach-out-to-them/
2180,https://www.patheos.com/blogs/philfoxrose/2015/10/sybil-macbeth-i-could-tell-you-about-phyllis-tickle-but-i-wont/
2181,https://www.patheos.com/blogs/ordinarymystic/2019/04/mary-anoints-jesus-for-death-and-life-sermon/
2182,https://www.patheos.com/blogs/christianityforthesbnr/2017/02/reading-catch-lies-marc-gafnis-refutation-chaya-lester-attacks/
2183,https://www.patheos.com/blogs/markmeckler/2018/07/prof-tells-art-teachers-to-reject-geometry-of-whiteness/
2184,https://www.patheos.com/blogs/reasonadvocates/2019/04/01/an-infidel-reads-surahs-113-114-112-53/
2185,https://www.patheos.com/blogs/carynriswold/2017/02/no-religious-exemption-abuse/
2186,https://www.patheos.com/blogs/daniellekingstrom/2019/04/i-got-this-baggage-with-me/
2187,https://www.patheos.com/blogs/soulandcity/2018/03/vulgar-elitism-empty-populism/
2188,https://www.patheos.com/blogs/bristolpalin/2018/06/secret-millionaire-school-teacher-leaves-special-needs-kids-1-million/
2189,https://www.patheos.com/blogs/stevethemissionary/2017/06/book-review-bible/
2190,https://www.patheos.com/blogs/chrisicisms/2017/10/26/review-florida-project/
2191,https://www.patheos.com/blogs/theshoelessbanshee/2019/03/23/when-they-tell-you-to-be-another-st-monica/
2192,https://www.patheos.com/blogs/manlytrainingministries/2019/04/children-wisdom/
2193,https://www.patheos.com/blogs/centered/2015/08/encountering-jesus-reflections-on-the-miracle-of-intimacy/
2194,https://www.patheos.com/blogs/protestprotest/2019/04/the-gospel-coalitions-fine-line-of-moderation/
2195,https://www.patheos.com/blogs/dirtheartwitch/2018/12/three-part-spell-self-love-esteem/
2196,https://www.patheos.com/blogs/beyondalltelling/2019/02/in-the-end-is-the-beginning/
